,date,init-from,size(byte),footprint(%),psnr,bpp,CR,mse,ssim,cmprss-class,cmprss-class-2
81,1603774067-025589,-,67588.0,100.0,46.72896638043947,8.25048828125,0.4697579451973723,8.459243690595031e-05,0.9928571503427864,Baseline:hf=64:hl=4,BASELINE
82,1603774067-025589,-,67588.0,100.0,47.32662792090069,8.25048828125,0.4697579451973723,7.412309059873223e-05,0.9932068431865864,Baseline:hf=64:hl=4,BASELINE
83,1603774067-025589,-,67588.0,100.0,46.83022297649701,8.25048828125,0.4697579451973723,8.225534111261368e-05,0.9931341515658528,Baseline:hf=64:hl=4,BASELINE
84,1603774067-025589,-,84228.0,100.0,49.97310696265333,10.28173828125,0.376953032245809,4.0806618926581e-05,0.995739520332951,Baseline:hf=64:hl=5,BASELINE
85,1603774067-025589,-,84228.0,100.0,49.308277093764715,10.28173828125,0.376953032245809,4.4975375203648575e-05,0.9953517178956603,Baseline:hf=64:hl=5,BASELINE
86,1603774067-025589,-,84228.0,100.0,49.03929894840274,10.28173828125,0.376953032245809,5.405399861047045e-05,0.9952844418524722,Baseline:hf=64:hl=5,BASELINE
87,1603774067-025589,-,100868.0,100.0,52.13404096240637,12.31298828125,0.3147678153626522,2.4186265363823622e-05,0.9969948058709499,Baseline:hf=64:hl=6,BASELINE
88,1603774067-025589,-,100868.0,100.0,52.50400384689675,12.31298828125,0.3147678153626522,2.240880348836072e-05,0.9969081014637868,Baseline:hf=64:hl=6,BASELINE
89,1603774067-025589,-,100868.0,100.0,51.19996995841418,12.31298828125,0.3147678153626522,3.0171238904586065e-05,0.9966360061983984,Baseline:hf=64:hl=6,BASELINE
90,1603774067-025589,-,117508.0,100.0,47.985886542149544,14.34423828125,0.27019436974503863,4.79731970699504e-05,0.9967883790342328,Baseline:hf=64:hl=7,BASELINE
91,1603774067-025589,-,117508.0,100.0,53.52413879568556,14.34423828125,0.27019436974503863,1.9309920389787294e-05,0.9976522813143732,Baseline:hf=64:hl=7,BASELINE
92,1603774067-025589,-,117508.0,100.0,54.11125714068202,14.34423828125,0.27019436974503863,1.5394070942420512e-05,0.997726603138417,Baseline:hf=64:hl=7,BASELINE
93,1603774067-025589,-,134148.0,100.0,54.99136564642106,16.37548828125,0.2366788919700629,1.3479248082148844e-05,0.9982039198515203,Baseline:hf=64:hl=8,BASELINE
94,1603774067-025589,-,134148.0,100.0,51.7561872808075,16.37548828125,0.2366788919700629,3.1387309718411416e-05,0.9979031092713258,Baseline:hf=64:hl=8,BASELINE
95,1603774067-025589,-,134148.0,100.0,53.20410255304778,16.37548828125,0.2366788919700629,2.0534331270027906e-05,0.9980018583414512,Baseline:hf=64:hl=8,BASELINE
96,1603774067-025589,-,150788.0,100.0,55.4041662739656,18.40673828125,0.21056052205745807,1.0999367077602074e-05,0.9982405168278636,Baseline:hf=64:hl=9,BASELINE
97,1603774067-025589,-,150788.0,100.0,49.44416403482926,18.40673828125,0.21056052205745807,5.093669460620731e-05,0.9973827780235416,Baseline:hf=64:hl=9,BASELINE
98,1603774067-025589,-,150788.0,100.0,53.249995853421495,18.40673828125,0.21056052205745807,2.016472899413202e-05,0.9981848465834204,Baseline:hf=64:hl=9,BASELINE
99,1603816949-617728,-,167428.0,100.0,55.984902685049285,20.43798828125,0.1896337530162219,9.976553883461747e-06,0.998353542528982,Baseline:hf=64:hl=10,BASELINE
100,1603816949-617728,-,167428.0,100.0,53.28186463200205,20.43798828125,0.1896337530162219,2.3411692382069305e-05,0.9982775347009964,Baseline:hf=64:hl=10,BASELINE
101,1603816949-617728,-,167428.0,100.0,41.8804826482405,20.43798828125,0.1896337530162219,0.00021148202358745039,0.9926907718495048,Baseline:hf=64:hl=10,BASELINE
102,1603816949-617728,-,184068.0,100.0,54.16385080602289,22.46923828125,0.17249060129951976,1.5452302250196226e-05,0.9975403741287392,Baseline:hf=64:hl=11,BASELINE
103,1603816949-617728,-,184068.0,100.0,51.63430675032543,22.46923828125,0.17249060129951976,2.390126610407605e-05,0.9964030993819688,Baseline:hf=64:hl=11,BASELINE
104,1603816949-617728,-,184068.0,100.0,54.18139699334375,22.46923828125,0.17249060129951976,1.700296525086742e-05,0.9983989817382822,Baseline:hf=64:hl=11,BASELINE
105,1603816949-617728,-,200708.0,100.0,54.40880083177653,24.50048828125,0.1581900073738964,1.5971510947565548e-05,0.9975959214432568,Baseline:hf=64:hl=12,BASELINE
106,1603816949-617728,-,200708.0,100.0,50.94444853304426,24.50048828125,0.1581900073738964,3.106632721028291e-05,0.9947804907805252,Baseline:hf=64:hl=12,BASELINE
107,1603816949-617728,-,200708.0,100.0,55.82785360742718,24.50048828125,0.1581900073738964,1.0180641766055487e-05,0.9985398402871538,Baseline:hf=64:hl=12,BASELINE
108,1603816949-617728,-,217348.0,100.0,55.17981113104132,26.53173828125,0.14607909895651214,1.1824055036413485e-05,0.9980326479077128,Baseline:hf=64:hl=13,BASELINE
109,1603816949-617728,-,217348.0,100.0,55.92093349321175,26.53173828125,0.14607909895651214,1.0520911018829793e-05,0.9981235032262288,Baseline:hf=64:hl=13,BASELINE
110,1603816949-617728,-,217348.0,100.0,55.80132901240588,26.53173828125,0.14607909895651214,8.57057239045389e-06,0.9984086833841272,Baseline:hf=64:hl=13,BASELINE
111,1603843559-156915,-,83524.0,100.0,48.589994570621045,10.19580078125,0.3801302619606341,6.965953798498957e-05,0.9937562806077292,Baseline:hf=45:hl=10,BASELINE
112,1603843559-156915,-,83524.0,100.0,45.583918696353074,10.19580078125,0.3801302619606341,9.978098387364298e-05,0.9927032436827524,Baseline:hf=45:hl=10,BASELINE
113,1603843559-156915,-,83524.0,100.0,46.880437271172674,10.19580078125,0.3801302619606341,8.38864070829004e-05,0.9930660223942236,Baseline:hf=45:hl=10,BASELINE
114,1603843559-156915,-,91804.0,100.0,44.49895440093621,11.20654296875,0.3458454969282384,0.0001502699451521039,0.9928447662934003,Baseline:hf=45:hl=11,BASELINE
115,1603843559-156915,-,91804.0,100.0,49.639913718404856,11.20654296875,0.3458454969282384,4.3061671021860086e-05,0.9943120809976091,Baseline:hf=45:hl=11,BASELINE
116,1603843559-156915,-,91804.0,100.0,45.69430124435331,11.20654296875,0.3458454969282384,0.00012750449241138997,0.9931268251293108,Baseline:hf=45:hl=11,BASELINE
117,1603843559-156915,-,100084.0,100.0,49.23229669729268,12.21728515625,0.31723352383997444,5.1927432650700205e-05,0.9946163264461122,Baseline:hf=45:hl=12,BASELINE
118,1603843559-156915,-,100084.0,100.0,48.73028431209553,12.21728515625,0.31723352383997444,6.087250221753492e-05,0.9946460524862863,Baseline:hf=45:hl=12,BASELINE
119,1603843559-156915,-,100084.0,100.0,46.5126134114223,12.21728515625,0.31723352383997444,7.231315976241602e-05,0.9939370550868762,Baseline:hf=45:hl=12,BASELINE
120,1603843559-156915,-,108364.0,100.0,42.36906185245228,13.22802734375,0.292993983241667,0.00018258159980177882,0.9879579235460859,Baseline:hf=45:hl=13,BASELINE
121,1603843559-156915,-,108364.0,100.0,49.554552897268714,13.22802734375,0.292993983241667,4.465607707970776e-05,0.9942422892337244,Baseline:hf=45:hl=13,BASELINE
122,1603843559-156915,-,108364.0,100.0,49.25445803158594,13.22802734375,0.292993983241667,4.7425597585970536e-05,0.9929385408793424,Baseline:hf=45:hl=13,BASELINE
123,1603867216-755376,-,25564.0,100.0,36.720528252301506,3.12060546875,1.2419809106556094,0.0008511888445354997,0.9473049062924496,Baseline:hf=45:hl=3,BASELINE
124,1603867216-755376,-,25564.0,100.0,36.568842563703534,3.12060546875,1.2419809106556094,0.0008841424714773892,0.9433013448628816,Baseline:hf=45:hl=3,BASELINE
125,1603867216-755376,-,25564.0,100.0,36.34855134649007,3.12060546875,1.2419809106556094,0.0009295952622778713,0.9409746775335396,Baseline:hf=45:hl=3,BASELINE
126,1603867216-755376,-,33844.0,100.0,39.68856350022238,4.13134765625,0.938127880865146,0.00042984908213838935,0.9690122373904878,Baseline:hf=45:hl=4,BASELINE
127,1603867216-755376,-,33844.0,100.0,39.59337669475735,4.13134765625,0.938127880865146,0.000440409145085141,0.9684304393319052,Baseline:hf=45:hl=4,BASELINE
128,1603867216-755376,-,33844.0,100.0,39.99593538615364,4.13134765625,0.938127880865146,0.0004017466562800109,0.9718003917107249,Baseline:hf=45:hl=4,BASELINE
129,1603867216-755376,-,42124.0,100.0,41.39817830935989,5.14208984375,0.7537270914443073,0.000306184112560004,0.980663886424327,Baseline:hf=45:hl=5,BASELINE
130,1603867216-755376,-,42124.0,100.0,41.62817306347672,5.14208984375,0.7537270914443073,0.00029224425088614225,0.9794711499149948,Baseline:hf=45:hl=5,BASELINE
131,1603867216-755376,-,42124.0,100.0,42.335850635976456,5.14208984375,0.7537270914443073,0.00023432585294358432,0.982430257252884,Baseline:hf=45:hl=5,BASELINE
132,1603867216-755376,-,50404.0,100.0,43.938105246647304,6.15283203125,0.6299103245774145,0.00016132705786731094,0.9862680047562968,Baseline:hf=45:hl=6,BASELINE
133,1603867216-755376,-,50404.0,100.0,42.955212709421616,6.15283203125,0.6299103245774145,0.0001965705305337906,0.9860991193194348,Baseline:hf=45:hl=6,BASELINE
134,1603867216-755376,-,50404.0,100.0,44.4837261028117,6.15283203125,0.6299103245774145,0.00014181091682985425,0.9876883072796688,Baseline:hf=45:hl=6,BASELINE
135,1603867216-755376,-,58684.0,100.0,41.394616642984346,7.16357421875,0.5410333310612774,0.0002171077358070761,0.9872198077138092,Baseline:hf=45:hl=7,BASELINE
136,1603867216-755376,-,58684.0,100.0,45.580651023487185,7.16357421875,0.5410333310612774,0.00011133446969324724,0.9899614923487686,Baseline:hf=45:hl=7,BASELINE
137,1603867216-755376,-,58684.0,100.0,45.87335770915133,7.16357421875,0.5410333310612774,0.00010365816706325859,0.9899982598969508,Baseline:hf=45:hl=7,BASELINE
138,1603867216-755376,-,66964.0,100.0,46.42871604092248,8.17431640625,0.4741353563108536,8.860143861966209e-05,0.9910429467466706,Baseline:hf=45:hl=8,BASELINE
139,1603867216-755376,-,66964.0,100.0,45.9264159341522,8.17431640625,0.4741353563108536,9.076604328583926e-05,0.991694484230334,Baseline:hf=45:hl=8,BASELINE
140,1603867216-755376,-,66964.0,100.0,46.58542450589099,8.17431640625,0.4741353563108536,8.80328007042408e-05,0.9915876053145932,Baseline:hf=45:hl=8,BASELINE
141,1603867216-755376,-,75244.0,100.0,47.246489478465755,9.18505859375,0.42196055499441815,7.647440361324699e-05,0.9922882376675516,Baseline:hf=45:hl=9,BASELINE
142,1603867216-755376,-,75244.0,100.0,44.28270195681338,9.18505859375,0.42196055499441815,0.00017254972772207106,0.9921418175836548,Baseline:hf=45:hl=9,BASELINE
143,1603867216-755376,-,75244.0,100.0,48.53228706619879,9.18505859375,0.42196055499441815,5.732952558901161e-05,0.992981237990334,Baseline:hf=45:hl=9,BASELINE
144,1603905451-45262,-,99724.0,100.0,49.42298371179079,12.17333984375,0.3183787252817777,4.2435465729795396e-05,0.9966463918218638,Baseline:hf=90:hl=3,BASELINE
145,1603905451-45262,-,99724.0,100.0,52.99375231220231,12.17333984375,0.3183787252817777,2.0032373868161806e-05,0.9974493944486384,Baseline:hf=90:hl=3,BASELINE
146,1603905451-45262,-,99724.0,100.0,52.27363630806713,12.17333984375,0.3183787252817777,2.397336902504321e-05,0.997369391460048,Baseline:hf=90:hl=3,BASELINE
147,1603905451-45262,-,132484.0,100.0,55.538622482796,16.17236328125,0.2396515805682196,1.2045689800288527e-05,0.9986305065859444,Baseline:hf=90:hl=4,BASELINE
148,1603905451-45262,-,132484.0,100.0,54.68441191703001,16.17236328125,0.2396515805682196,1.4914241546648556e-05,0.998530802389634,Baseline:hf=90:hl=4,BASELINE
149,1603905451-45262,-,132484.0,100.0,53.87391655109913,16.17236328125,0.2396515805682196,1.5286683265003376e-05,0.998363532904724,Baseline:hf=90:hl=4,BASELINE
150,1603905451-45262,-,165244.0,100.0,55.1505701012746,20.17138671875,0.19214010796155984,1.3317616321728565e-05,0.9989358583569822,Baseline:hf=90:hl=5,BASELINE
151,1603905451-45262,-,165244.0,100.0,55.44349539294593,20.17138671875,0.19214010796155984,1.1942021956201644e-05,0.9988784093971379,Baseline:hf=90:hl=5,BASELINE
152,1603905451-45262,-,165244.0,100.0,58.71049885155257,20.17138671875,0.19214010796155984,5.377364686864894e-06,0.999092378938574,Baseline:hf=90:hl=5,BASELINE
153,1603905451-45262,-,198004.0,100.0,52.847975362060424,24.17041015625,0.1603502959536171,2.3709953893558122e-05,0.9989668441560222,Baseline:hf=90:hl=6,BASELINE
154,1603905451-45262,-,198004.0,100.0,56.696423642434176,24.17041015625,0.1603502959536171,8.459746823064052e-06,0.9991589656346584,Baseline:hf=90:hl=6,BASELINE
155,1603905451-45262,-,198004.0,100.0,51.747279255186825,24.17041015625,0.1603502959536171,2.2311614884529266e-05,0.9987236109033422,Baseline:hf=90:hl=6,BASELINE
156,1603905451-45262,-,230764.0,100.0,60.90659630278999,28.16943359375,0.13758645195957775,3.34004539581656e-06,0.9996279072794001,Baseline:hf=90:hl=7,BASELINE
157,1603905451-45262,-,230764.0,100.0,57.72168797080162,28.16943359375,0.13758645195957775,6.7714172473642975e-06,0.9994220146731954,Baseline:hf=90:hl=7,BASELINE
158,1603905451-45262,-,230764.0,100.0,56.248938315556096,28.16943359375,0.13758645195957775,9.601008059689777e-06,0.9993855154847578,Baseline:hf=90:hl=7,BASELINE
159,1603905451-45262,-,263524.0,100.0,60.010224992071116,32.16845703125,0.1204823849061186,4.122322479815921e-06,0.9992623619123848,Baseline:hf=90:hl=8,BASELINE
